0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1_Expected Number of Deaths,A.1_Expected Annual Damage,A.1_Dike Investment Costs,A.2_Expected Number of Deaths,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.3_Expected Number of Deaths,A.3_Expected Annual Damage,A.3_Dike Investment Costs,RfR Total Costs,Expected Evacuation Costs
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,6,1,7,0,0,2,7,10,10,7,0,4,0.0,0.0,109503342.08350585,0.00031551942938296413,416479.1504661815,205588506.2755974,1.8817402704612405,1466914557.3740327,22167818.198803753,0.0,0.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,4,5,1,1,0,0,6,5,5,6,7,4,7,0.02741009367466891,144311170.58601555,125145187.56891409,0.0,0.0,151439155.4442835,0.5077986794071684,1113305450.908358,31398797.71871161,121200000.0,20314.917484527647
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,5,1,0,0,1,2,1,4,2,5,3,7,2,0,0.0,0.0,185354345.85630804,0.27365223265770183,408599494.09920347,38245121.951764055,0.0,0.0,73081697.03731254,242400000.0,0.0
1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,10,6,0,6,4,9,0,3,0,4,4,7,3,1,7,0.0,0.0,180071436.58084375,0.0,0.0,257251097.76517347,0.08740583885785244,66359844.76569402,24198032.45136138,914300000.0,0.0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,2,7,6,4,7,4,4,3,0.20763164728981695,433167933.16091895,60717312.84309486,0.34663806917294104,522281744.6474631,0.0,0.6868170429169358,547277888.7938188,58768098.74581756,339000000.0,0.0
0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,3,2,7,1,0,7,7,1,5,2,4,6,4,4,0.011724741260055318,21649603.546793576,134644726.2576002,0.0,0.0,121701716.67461371,0.0,0.0,110009109.98310609,498500000.0,0.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,3,0,0,0,9,1,4,4,0,2,0.10381582364490848,216583966.58045948,144956226.29360634,0.2490360621754281,370645327.7006459,47842699.56310011,2.5772756458136135,2031723960.7263584,0.0,217800000.0,0.0
1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,5,0,3,3,7,5,3,0,0,0,0.0037591779438742247,7866458.121933132,0.0,0.08727873381387205,128729989.4352225,99685318.93337613,0.03985228269313945,32287398.96850306,50962397.12067895,575500000.0,0.0
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,7,0,0,0,0,3,6,2,2,6,6,4,2,0.44872674090747544,2534295090.555662,103162272.08375776,0.01729365649747429,71537747.32852179,0.0,0.0,0.0,58926842.49039639,182600000.0,11621.642387626624
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,1,0,0,6,1,4,7,5,3,2,1.246463169187432,2534295090.555662,76431543.68310125,0.016401571596064073,23914968.402656876,90143923.5488522,0.2822065559686475,225989673.08046186,31398797.71871161,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,3,0,7,0,3,6,6,5,7,2,7,0,0.623231584593716,1267147545.277831,109503342.08350585,0.01182165134457412,16267302.521724543,128933649.86623067,0.04190389584632524,30850171.276050676,58926842.49039639,121200000.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,5,1,0,3,0,0,1,5,2,1,5,4,2,0.0008033034282695892,13621158.279416004,146023907.9151004,0.013540572645234044,162141958.3770262,87722647.49511826,0.26461420984215933,1722132085.8152356,20299287.62732069,84600000.0,68219.9927215091
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,3,2,2,7,4,3,2,9,6,5,0.27074174409583573,1512470679.356275,66507014.9338145,0.02130850649534867,89427601.7404511,47842699.56310011,0.0,0.0,85020849.79796785,273100000.0,8110.417398029501
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,1,7,4,7,0,0,3,7,5,6,4,3,6,0.0,0.0,107385518.6904647,0.0,0.0,246921545.1114205,0.2137649143350483,1395583205.9360435,24198032.45136138,425300000.0,50114.61781313183
0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,3,7,1,5,0,2,5,6,4,4,6,1,3,0.0,0.0,117999895.068093,0.0,0.0,199433505.39254242,0.4963256716164001,386265458.52681947,52967973.44432734,544800000.0,0.0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5,3,7,0,6,1,0,0,7,5,6,5,6,2,0.10381582364490848,216583966.58045948,104000676.5449382,0.0,0.0,156873190.62123483,0.6196697336305957,475204708.418616,20299287.62732069,595100000.0,0.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,7,0,0,4,1,1,0,5,3,2,5,0,2,0.04126922402049322,238566718.03734827,103162272.08375776,0.08785331899962741,363785845.3942704,53358573.6002109,0.10763270491181363,228347737.5091523,41292219.28177295,473900000.0,12173.035505015478
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,6,7,1,3,0,1,0,0,0,6,1,6,4,3,7,0.0,0.0,194679164.47450042,0.003679551567578501,42083322.06257187,90143923.5488522,0.2132703679964442,1396533443.0500398,0.0,461900000.0,52041.35318664673
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,4,0,0,0,6,5,2,6,7,7,7,0.01338839047115982,27242316.55883201,71223146.50296113,0.1321125323794672,195580556.67651653,53358573.6002109,1.39392839934536,1104396969.0977683,31398797.71871161,205800000.0,0.0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,1,0,0,0,0,6,10,6,3,2,0,0.0,0.0,77099991.75787257,0.08018176137681475,327906104.35836744,38245121.951764055,0.7505544197018392,1653986966.160357,0.0,205800000.0,35882.1117659203
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,2,7,7,0,3,6,3,7,7,7,4,0.6466810671138266,1310446752.371418,42291505.65437629,0.026967889641263662,38211669.954420716,121229975.87047109,0.0,0.0,64835987.44502628,377300000.0,0.0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,1,6,5,7,0,0,1,7,10,7,0,1,4,0.0,0.0,132646089.01706745,0.0,0.0,244823828.92606127,0.4988018507257062,390803579.3692566,20299287.62732069,151900000.0,0.0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,0,0,0,0,3,3,1,6,2,7,5,2,2,0.22436337045373772,1267147545.277831,60717312.84309486,0.044960213197078686,184939715.2817215,0.0,0.0,0.0,75795704.53955784,151900000.0,8818.297056460311
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,1,0,0,0,3,7,4,6,7,1,4,0.0,0.0,100714900.1874114,0.10759438073245806,153255803.06593746,77797112.44472042,1.7606257897840631,1380675466.379105,24198032.45136138,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,7,1,0,0,0,4,5,3,7,0,7,0.0,0.0,109503342.08350585,0.12058266732554171,178967211.66442096,121701716.67461371,2.6067039886078556,2046438292.9203656,0.0,84600000.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,6,1,4,6,6,3,2,1.246463169187432,2534295090.555662,82177854.37813279,0.0752229246459315,111568815.79940094,0.0,0.0,0.0,31398797.71871161,30700000.0,0.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,1,0,3,6,2,2,7,5,4,2,0.007229730854426302,40863474.838248014,32694901.094161935,0.049236569121628736,202194521.69700542,90143923.5488522,0.26199269941090775,577399199.4182863,58926842.49039639,205800000.0,14471.211256232753
0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,2,5,7,0,3,0,0,5,6,3,4,6,1,7,0.0,0.0,130919728.8845366,0.0,0.0,133844205.0086204,0.4431478027429534,347904411.5338112,28798397.130608946,1311400000.0,0.0
1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,1,0,1,0,0,1,6,6,4,4,4,3,3,0.0,0.0,85246019.34861892,0.22648015525192208,331616949.98725903,38245121.951764055,1.2940782566659492,1018000765.9084337,52771009.1301844,643100000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6,0,0,4,1,0,1,5,10,5,4,4,4,0.0,0.0,188945475.6704826,0.24825226122494234,367531263.8651429,53358573.6002109,0.5142724797433389,393714185.6666647,41292219.28177295,0.0,0.0
1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0,3,3,4,5,3,7,1,0,0.0037591779438742247,7866458.121933132,0.0,0.16192584116444572,240179300.79918176,87722647.49511826,0.41240331447028644,328776009.35442126,50962397.12067895,544800000.0,0.0
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,4,0,1,0,0,1,0,7,3,2,6,0,2,0.0747473930243341,433167933.16091895,47847947.961454235,0.0673398431009731,279033276.6159613,38245121.951764055,0.24203469428641908,529265014.4876778,20299287.62732069,851200000.0,16709.409703261204
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,2,1,0,0,1,0,0,1,5,6,2,6,6,7,0.0,0.0,122173820.17753592,0.10400846482254529,428991597.5829288,38245121.951764055,0.5778547408824113,1273419885.4270456,20299287.62732069,339000000.0,31213.98176082607
0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,8,7,6,0,0,1,0,1,6,6,1,5,7,4,4,0.0,0.0,265958863.13619265,0.05349668746517578,220058346.7136406,38245121.951764055,0.014170691863712719,32030528.938065257,52771009.1301844,831600000.0,5029.067688958743
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,6,2,4,6,5,2,5,0.12882881567249443,245323134.07844394,94979303.71425684,0.35833684149825584,534453538.3754027,0.0,1.700626148204621,1345519454.337104,31398797.71871161,0.0,0.0
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5,1,5,0,4,0,3,3,1,7,4,4,7,1,3,0.0,0.0,158676229.48838806,0.08400571418722547,123496952.54275475,53358573.6002109,0.0,0.0,75795704.53955784,504600000.0,0.0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,0,0,0,0,0,0,6,0,7,4,2,4,0.10381582364490848,216583966.58045948,101988088.03595176,0.35768096958157747,533262211.7058673,0.0,2.5219343290404344,2003063094.8566017,0.0,473900000.0,0.0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,6,5,6,6,6,7,0.046717120640208824,649751899.7413784,0.0,0.010612170292129722,107281950.33496726,73315450.27094865,0.1800318205737977,966903127.2966981,0.0,248500000.0,37171.497554747
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,6,0,0,0,0,0,0,1,4,6,4,1,4,0.0,0.0,181635071.1423083,0.04340976023719502,536901634.9932629,0.0,0.30611270667683177,2018279181.5056562,0.0,84600000.0,95813.0264578237
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,1,6,3,5,5,5,4,1.246463169187432,2534295090.555662,103162272.08375776,0.062444740551498186,92469857.64086075,0.0,0.0,0.0,20299287.62732069,151900000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,0,1,1,1,7,3,5,3,4,3,0,0.0,0.0,174059651.0659076,0.29411407861427363,434259292.49026096,38245121.951764055,0.2090046535074545,161141475.5784509,77892499.82878676,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,3,2,7,0,3,6,1,5,4,2,7,1,0.623231584593716,1267147545.277831,128509281.34294224,0.002969503831410304,3971081.215166564,181929770.05412728,0.18418534186310137,144328767.769095,58926842.49039639,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,7,7,5,2,6,7,0,4,0.11212108953650116,649751899.7413784,0.0,0.12068527906585413,510732856.3826797,0.0,0.14846519320930313,328776009.35442126,77517373.55736606,460200000.0,19004.609264856284
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,6,7,0,0,6,0,0,1,6,1,2,7,6,4,0.0,0.0,264806848.29365027,0.150445849291863,223137631.59880188,66045103.44010488,0.8924930423364704,714952766.035446,20299287.62732069,115300000.0,0.0
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,7,0,0,7,7,6,1,5,6,0,1,3,0.02008258570673973,40863474.838248014,32694901.094161935,0.0,0.0,73315450.27094865,0.0,0.0,127775366.75848815,236500000.0,0.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,6,9,7,3,1,4,0.0,0.0,112454988.58836943,0.3550976896340996,530077090.8074901,0.0,2.0575608075519227,1639647084.4267068,0.0,121200000.0,0.0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,5,1,3,0,1,2,0,0,1,10,2,9,4,7,7,0.0,0.0,144386177.4180255,0.021884178850166674,268566536.5021566,82526679.5239558,0.19524844408984637,1284594432.6304376,20299287.62732069,205800000.0,57751.80449767315
0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,5,7,2,5,2,6,0,3,0,6,2,9,4,0,4,0.0,0.0,190332994.9091636,0.0021736228231287813,2909866.8174753953,193619314.78877616,0.6782417110177932,528039361.5735042,24198032.45136138,897500000.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,10,1,1,6,5,8,0,3,0,4,4,6,4,1,7,0.0,0.0,188173192.65841717,0.0,0.0,256346025.43426502,0.348661286290499,270528167.0313963,24198032.45136138,542900000.0,0.0
0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,7,7,0,0,0,0,9,5,5,3,3,6,6,0,1,0.0,0.0,154345864.93625224,0.052365142255551014,215995997.1795131,0.0,0.0,0.0,125671933.25239167,1293500000.0,4364.090084657195
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,5,1,0,0,1,3,1,5,2,5,0,5,3,6,0.006862174597899161,119277805.01106492,92648501.6727509,0.03445965070841715,427703712.6244045,38245121.951764055,0.0,0.0,79591223.60465036,205800000.0,22005.816933445305
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,7,7,6,0,3,1,0,0,0,6,7,6,6,0,7,0.0,0.0,251532079.62498075,0.028197199630671993,114463661.07727239,90143923.5488522,0.14852440697478164,325550095.07837164,0.0,408000000.0,8027.240895300073
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,4,5,5,5,6,0,7,0.17155436494747903,357833415.0331948,0.0,0.0,0.0,146137633.1823734,1.7454196171607932,1369000753.7749567,26403379.542306438,84600000.0,0.0
0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,6,3,0,0,5,0,0,7,5,2,7,5,5,1,0.0,0.0,148992572.8637129,0.03501806652895025,144402656.9800435,59410102.93073928,0.0,0.0,34221561.73832255,1208900000.0,2917.3036094291
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,3,6,3,2,6,5,4,6,0,4,0.6730901113612131,3801442635.833493,32694901.094161935,0.0,0.0,87722647.49511826,0.0,0.0,90996995.1258429,121200000.0,15261.11938588755
0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,5,7,1,0,2,0,7,2,1,6,2,2,0.7520604002662103,1512470679.356275,66507014.9338145,0.0,0.0,203375519.163827,0.0,0.0,22167818.198803753,694800000.0,0.0
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,7,0,1,6,6,5,6,5,2,4,0.0,0.0,47847947.961454235,0.03617480019766252,357934423.3288419,73315450.27094865,0.15675391424098456,823102074.1206822,52771009.1301844,471600000.0,35937.65916528143
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,7,0,0,2,4,5,2,7,1,0,0.0,0.0,37255203.23710208,0.062471308063943486,255292080.82584,114065823.89018795,0.6641751929003004,1448705842.2036498,22167818.198803753,302400000.0,30414.129490044794
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,1,4,9,0,0,0,1,7,0,7,1,4,0.0,0.0,172605360.86567047,0.055918247794600494,80295950.3765856,199881842.46915382,2.625515672138976,2056329601.7982252,0.0,84600000.0,0.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,0,0,0,0,2,2,4,5,0,7,3,7,0.07619475910245255,1288797148.8246245,78453877.84187987,0.02839897350826785,353332040.8693511,0.0,0.00011561284795539098,728860.6515832247,45876507.22344398,121200000.0,25564.556683299365
1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,0,1,2,3,0,4,2,5,3,5,1,6,0.0,0.0,60717312.84309486,0.16922109337450794,250385998.1009633,82526679.0,0.0,0.0,53401633.19836887,629400000.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,5,7,1,0,3,0,7,2,1,7,6,2,0.22436337045373772,3801442635.833493,32694901.094161935,0.0,0.0,203375519.0,0.0,0.0,24198032.45136138,286800000.0,31476.05873339308
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,6,3,0,7,3,7,0,5,6,0,1,0,0.07613914909630254,144311170.58601555,108385078.12519547,0.0,0.0,124573879.0,0.0,0.0,112723554.27543761,0.0,0.0
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,7,2,1,4,5,3,7,5,3,0.17155436494747903,357833415.0331948,0.0,0.15381964725689873,231310851.74303523,87722647.0,0.0,0.0,89734451.95909594,327000000.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,4,0,1,1,0,0,0,4,5,1,7,4,2,0.020586523793697485,119277805.01106492,95213987.28559849,0.07169115341137879,292527585.78718376,77797112.0,0.9235100220463499,2025740249.2828536,0.0,340700000.0,41996.993855020904
0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,4,6,0,9,7,9,0,1,0,6,5,7,2,2,5,0.0,0.0,117299462.54481953,0.0,0.0,343252034.0,0.4525603520905018,351089659.592995,20299287.62732069,627500000.0,0.0
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,0,1,7,0,1,3,6,3,5,5,1,7,1.246463169187432,2534295090.555662,82177854.37813279,0.0,0.0,114065823.0,0.007331347018322756,5377293.018583054,45324187.55237766,273100000.0,0.0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,7,5,0,0,0,3,5,7,7,1,8,5,4,7,0.623231584593716,1267147545.277831,136422954.7271911,0.12488948110299637,184939715.2817215,0.0,0.0,0.0,100825922.110084,408000000.0,0.0
1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,6,6,3,7,7,8,5,2,0,7,4,6,3,0,6,0.0,0.0,198290086.51239914,0.0,0.0,296166769.0,0.0,0.0,55021520.85615872,1374500000.0,0.0
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,4,5,5,4,6,5,0,0.21845255703516742,455150684.61780775,32694901.094161935,0.33947970797360183,514780349.1207993,0.0,0.41240331447028644,328776009.35442126,56604892.31464201,460200000.0,0.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,1,0,2,4,2,4,4,5,3,2,0.020586523793697485,119277805.01106492,47847947.961454235,0.1052646990301056,433029330.49934554,38245121.0,0.30510378404432115,672873809.3196516,50406479.71948833,340700000.0,21154.30215209984
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,4,1,0,5,6,6,5,7,6,3,0,0.1573053092428415,2656956657.594884,66507014.9338145,0.0,0.0,97105266.0,0.0,0.0,65941184.48239788,30700000.0,22225.430619642506
1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,5,0,0,0,0,0,7,5,2,1,4,7,4,0.0,0.0,88511693.9986257,0.3484100461588494,523193320.1474689,0.0,0.8248066289405729,657552018.7088425,34221561.73832255,762600000.0,0.0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,7,7,1,6,1,1,0,1,2,7,2,5,7,7,4,0.0,0.0,206678445.68097684,0.0,0.0,161218867.0,0.09313320247198467,199873419.9353891,43224599.14167526,408000000.0,3418.414131804543
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,5,7,0,3,6,0,1,1,2,5,4,4,0,4,0.002409910284808767,13621158.279416004,171870126.99832004,0.019989935681776858,81693621.29315145,120892243.0,0.03031996962852711,63407805.581496745,41292219.28177295,146000000.0,2736.6369280234285
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,7,2,0,0,0,0,0,6,5,2,9,3,0,0,0.0,0.0,213977821.79557136,0.3550976896340996,530077090.8074901,0.0,1.371707205034615,1093098056.2844713,31398797.71871161,205800000.0,0.0
0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,3,0,3,3,2,3,6,3,2,7,4,4,5,0.0,0.0,42291505.65437629,0.046023200936174055,190582050.76673913,100759376.0,0.0,0.0,85190627.71842328,1141600000.0,3861.8810494899017
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,2,2,0,2,0,5,5,4,4,4,0,0.0,0.0,100714900.1874114,0.055797268422252445,227029519.15298116,88613111.0,0.3917125733833188,850948531.2574879,22167818.198803753,169200000.0,19329.597424368116
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,1,0,0,7,1,1,7,4,3,7,0.0,0.0,144970731.54380167,0.29411407861427363,434259292.49026096,38245121.0,1.700626148204621,1345519454.337104,34221561.73832255,84600000.0,0.0
0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,3,6,7,4,0,4,3,4,2,0,1,3,6,5,3,6,0.0,0.0,218132239.6791981,0.007875511136987113,97231422.69291733,108083458.0,0.0,0.0,51760044.33566119,1607900000.0,4050.188294724847
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,5,0,7,7,0,7,7,5,2,7,5,3,4,0.0,0.0,182614739.10721666,0.01808740009883126,178967211.66442096,166071355.0,0.1275469611153466,672759727.168552,77517373.55736606,0.0,25696.380062327647
0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,3,4,5,2,4,6,4,1,0.21845255703516742,455150684.61780775,32694901.094161935,0.17663837703458296,266112992.095096,38245121.951764055,0.36647070287782163,296600928.1334013,53401633.19836887,581400000.0,0.0
0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,4,0,6,7,0,3,0,7,1,1,5,5,5,7,0,6,0.00015036711775496896,2622152.707311044,144075745.84278923,0.017041020525623053,209226471.78065914,47842699.56310011,0.0,0.0,86462899.21101597,679700000.0,10175.632924467573
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,7,6,0,0,0,0,7,2,6,0,7,0.6876459924299632,1389809112.317053,94979303.71425684,0.0,0.0,156873190.62123483,1.7518109624703313,1372036312.3800347,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,7,7,5,2,2,7,7,7,0.0,0.0,53972506.18695759,0.12783516826827585,530077090.8074901,0.0,0.24690729690623064,546549028.1422356,77517373.55736606,339000000.0,20477.903020511836
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,1,0,0,4,2,5,5,4,7,5,0,0.17155436494747903,357833415.0331948,0.0,0.0,0.0,121701716.67461371,0.4234585335444778,334580313.85844827,51760044.33566119,327000000.0,0.0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,2,9,4,5,3,7,4,4,1.246463169187432,2534295090.555662,68139002.95605196,0.1161366820529498,174397773.38248965,0.0,0.0,0.0,65599578.68584207,242400000.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,8,7,1,0,0,0,4,2,6,7,0,3,0.2804542130671722,3801442635.833493,32694901.094161935,0.0,0.0,240511138.38105175,0.0,0.0,0.0,30700000.0,25335.842730477372
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0,7,0,1,0,0,6,6,5,5,0,7,1,0.07478779015124591,1267147545.277831,47847947.961454235,0.0,0.0,121701716.67461371,0.10471281120447494,684600259.2643337,31398797.71871161,256100000.00000003,35118.21179338557
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,7,7,6,0,1,0,1,1,7,5,0,2,0.0,0.0,83497824.69174261,0.0,0.0,271785414.69060427,1.8123974853247633,1400689923.9363544,20299287.62732069,84600000.0,0.0
0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,7,6,7,3,0,0,1,6,6,5,5,6,6,1,4,0.0,0.0,250418129.4142797,0.004255794484046682,48801907.565173626,47842699.56310011,0.02900482465516802,184326435.4791412,92495567.8095507,641400000.0,8329.860060038247
0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,2,0,0,2,0,1,0,6,7,7,4,2,6,7,0,4,0.0,0.0,37255203.23710208,0.016985769140709563,166134602.783747,38245121.951764055,0.0,0.0,126230340.73617607,1646200000.0,5541.840905534735
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,1,1,7,1,0,0,0,5,2,6,4,0,7,0.0,0.0,173111848.8563866,0.006353849275582824,76324869.16141903,164105490.41814741,0.3150784689620485,2056386361.9377153,0.0,84600000.0,76873.84546789847
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,3,6,1,1,1,0,0,6,6,4,6,6,4,4,0.03737369651216705,216583966.58045948,109448217.91765803,0.014124721345421584,55628574.91143474,118700628.29513216,0.2809376506736998,626107286.4903185,31398797.71871161,504600000.0,13272.198387350627
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,8,7,0,0,0,1,0,0,0,6,9,0,4,1,4,0.0,0.0,165451712.33502477,0.15855327302146915,233657190.44526812,38245121.951764055,0.4568740443682982,367915106.6012714,0.0,236500000.0,0.0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,1,2,0,1,3,0,0,4,4,3,7,4,7,7,0.0013666416667505944,23090123.21422656,106351803.45458499,0.021290124261071828,261741813.5207047,87722647.49511826,0.17130843312448424,1131242534.0372524,26403379.542306438,339000000.0,52322.46622394852
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3,2,1,0,0,1,0,0,1,5,6,6,6,1,4,0.0,0.0,122173820.17753592,0.09851480375677264,408599494.09920347,38245121.951764055,0.3339758617401271,737532020.5980281,20299287.62732069,460200000.0,21378.69818265092
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,5,0,3,0,0,0,1,2,2,6,4,1,7,0.0,0.0,131919288.31926736,0.14200919923384808,209226968.64594582,47842699.56310011,1.6353323865697031,1288599038.9670043,20299287.62732069,205800000.0,0.0
